# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000       1.1938052       6.0254498      0.51935000
0.000       1.2252211       5.7944106      0.53991198
0.000       1.2566371       5.4971292      0.55263170
0.000       1.2880530       5.1825491      0.56106719
0.000       1.3194689       5.0452745      0.58715471
0.000       1.3508848       4.8461853      0.60523671
0.000       1.3823008       4.6853875      0.62693631
0.000       1.4137167       4.5692202      0.65403276
0.000       1.4451326       4.3211305      0.66067938
0.000       1.4765485       4.1689805      0.67989730
0.000       1.5079645       4.0259752      0.69938237
0.000       1.5393804       3.8369694      0.70908198
0.000       1.5707963       3.7237322      0.73115310
0.000       1.6022123       3.5594896      0.74168266
0.000       1.6336282       3.4210436      0.75559403
0.000       1.6650441       3.3632348      0.78651077
0.000       1.6964600       3.2464417      0.80298747
0.000       1.7278760       3.1032229      0.81100011
0.000       1.7592919       2.9884705      0.82439042
0.000       1.7907078       2.9308730      0.85259239
0.000       1.8221237       2.8164258      0.86318158
0.000       1.8535397       2.7145903      0.87575013
0.000       1.8849556       2.6148071      0.88718316
0.000       1.9163715       2.5395232      0.90544395
0.000       1.9477874       2.4238503      0.90740412
0.000       1.9792034       2.3641785      0.92858528
0.000       2.0106193       2.3108385      0.95154514
0.000       2.0734512       2.1837377      0.98617082
0.000       2.1362830       2.0077356      0.99163795
0.000       2.1991149       1.8704497       1.0077668
0.000       2.2619467       1.7663173       1.0355858
0.000       2.3247786       1.6506723       1.0506931
0.000       2.3876104       1.5584110       1.0745897
0.000       2.4504423       1.4715746       1.0969479
0.000       2.5132741       1.3829969       1.1122721
0.000       2.5761060       1.3165213       1.1402217
0.000       2.6389378       1.2454920       1.1595746
0.000       2.7017697       1.1690505       1.1680152
0.000       2.7646015       1.1315744       1.2112980
0.000       2.8274334       1.0458592       1.1976244
0.000       2.8902652      0.99405774       1.2158919
0.000       2.9530971      0.93386711       1.2183962
0.000       3.0159289      0.90276597       1.2546100
0.000       3.0787608      0.84168432       1.2443637
0.000       3.1415927      0.79593665       1.2502544
0.000       3.2044245      0.75801933       1.2635740
0.000       3.2672564      0.72583645       1.2825038
0.000       3.3300882      0.69058907       1.2919841
0.000       3.3929201      0.65846928       1.3029467
0.000       3.4557519      0.62524234       1.3072129
0.000       3.5185838      0.59657944       1.3165648
0.000       3.5814156      0.56385513       1.3122058
0.000       3.6442475      0.54476293       1.3356768
0.000       3.7070793      0.52252881       1.3485782
0.000       3.7699112      0.49547684       1.3448907
0.000       3.8327430      0.47779912       1.3628395
0.000       3.8955749      0.45931493       1.3756105
0.000       3.9584067      0.43709994       1.3734481
0.000       4.0212386      0.42343204       1.3948693
0.000       4.1469023      0.38357326       1.3857663
0.000       4.2725660      0.36450138       1.4402430
0.000       4.3982297      0.33245617       1.4329742
0.000       4.5238934      0.30564273       1.4335783
0.000       4.6495571      0.28294145       1.4407930
0.000       4.7752208      0.26416240       1.4572083
0.000       4.9008845      0.24835398       1.4810332
0.000       5.0265482      0.23324645       1.5007034
0.000       5.1522120      0.22090537       1.5305858
0.000       5.2778757      0.20583402       1.5330802
0.000       5.4035394      0.19447942       1.5544576
0.000       5.5292031      0.18282160       1.5656165
0.000       5.6548668      0.17663485       1.6181314
0.000       5.7805305      0.16489945       1.6135876
0.000       5.9061942      0.15553992       1.6234364
0.000       6.0318579      0.14547281       1.6173551
0.000       6.1575216      0.13920452       1.6464230
0.000       6.2831853      0.13360801       1.6789678
0.000       6.4088490      0.12659802       1.6882521
0.000       6.5345127      0.12106041       1.7112443
0.000       6.6601764      0.11612198       1.7379685
0.000       6.7858401      0.11198503       1.7727240
0.000       6.9115038      0.10660251       1.7830165
0.000       7.0371675      0.10224589       1.8051354
0.000       7.1628313      0.10045103       1.8701602
0.000       7.2884950     0.096398208       1.8908313
0.000       7.4141587     0.090696576       1.8726076
0.000       7.5398224     0.088140106       1.9139349
0.000       7.6654861     0.085862982       1.9592747
0.000       7.7911498     0.081952049       1.9635173
0.000       7.9168135     0.080060379       2.0125151
0.000       8.0424772     0.077149447       2.0331648
0.000       8.2938046     0.073416022       2.1218882
0.000       8.5451320     0.069106779       2.1844758
0.000       8.7964594     0.065887793       2.2719508
0.000       9.0477868     0.061770122       2.3177992
0.000       9.2991143     0.059202085       2.4117485
0.000       9.5504417     0.056665595       2.5006913
0.000       9.8017691     0.054319591       2.5914340
0.000       10.053096     0.051154818       2.6330333
0.000       10.304424     0.050691744       2.8098209
0.000       10.555751     0.049005669       2.9200080
0.000       10.807079     0.046077193       2.9463288
0.000       11.058406     0.044991328       3.0823126
0.000       11.309734     0.043313054       3.1742870
0.000       11.561061     0.042013236       3.2888909
0.000       11.812388     0.040322377       3.3668947
0.000       12.063716     0.039590844       3.5213429
0.000       12.315043     0.038334926       3.6272100
0.000       12.566371     0.037489828       3.7688885
0.000       12.817698     0.036293268       3.8719206
0.000       13.069025     0.036258704       4.1002671
0.000       13.320353     0.034702968       4.1551248
0.000       13.571680     0.033984508       4.3038002
0.000       13.823008     0.033005857       4.4164053
0.000       14.074335     0.033306990       4.7042382
0.000       14.325663     0.032299784       4.8107637
0.000       14.576990     0.031417831       4.9300351
0.000       14.828317     0.030300220       5.0048568
0.000       15.079645     0.030496472       5.2977712
0.000       15.330972     0.029585138       5.4007358
0.000       15.582300     0.029266213       5.6095940
0.000       15.833627     0.028952568       5.8223537
0.000       16.084954     0.028091284       5.9224494
0.000       16.587609     0.027525825       6.3644663
0.000       17.090264     0.026545441       6.7128435
0.000       17.592919     0.025970682       7.1641937
0.000       18.095574     0.024902609       7.4753613
0.000       18.598229     0.024598020       8.0165064
0.000       19.100883     0.023735355       8.3796590
0.000       19.603538     0.023162934       8.8403043
0.000       20.106193     0.023120113       9.5202805
0.000       20.608848     0.022656740       10.046824
0.000       21.111503     0.021908608       10.443413
0.000       21.614157     0.022142014       11.326672
0.000       22.116812     0.021088194       11.557855
0.000       22.619467     0.021186639       12.421654
0.000       23.122122     0.021200179       13.276783
0.000       23.624777     0.020002094       13.361305
0.000       24.127432     0.019627916       13.966183
0.000       24.630086     0.019501684       14.761829
0.000       25.132741     0.019292952       15.516313
0.000       25.635396     0.018732483       15.987689
0.000       26.138051     0.018761297       16.972769
0.000       26.640706     0.018468358       17.690321
0.000       27.143361     0.018269803       18.509512
0.000       27.646015     0.018004002       19.272451
0.000       28.148670     0.017756598       20.063360
0.000       28.651325     0.017391352       20.722289
0.000       29.153980     0.017272786       21.683341
0.000       29.656635     0.016939930       22.384503
0.000       30.159289     0.016854707       23.423661
0.000       30.661944     0.016924719       24.716718
0.000       31.164599     0.016405670       25.156422
0.000       31.667254     0.016191889       26.049476
0.000       32.169909     0.016293573       27.481224
0.000       33.175218     0.016021290       29.635285
0.000       34.180528     0.015355655       31.065253
0.000       35.185838     0.015195757       33.534844
0.000       36.191147     0.014913899       35.815294
0.000       37.196457     0.014764311       38.493568
0.000       38.201767     0.014109390       39.850046
0.000       39.207076     0.013699846       41.829176
0.000       40.212386     0.013608622       44.829505
0.000       41.217696     0.013641238       48.392177
0.000       42.223005     0.013451996       51.298468
0.000       43.228315     0.013212596       54.070868
0.000       44.233625     0.012987720       56.945676
0.000       45.238934     0.012790503       59.992226
0.000       46.244244     0.012726654       63.761355
0.000       47.249554     0.012597543       67.320797
0.000       48.254863     0.012049910       68.592612
0.000       49.260173     0.012131695       73.464843
0.000       50.265482     0.012104946       77.882999
0.000       51.270792     0.011754128       80.254755
0.000       52.276102     0.011432294       82.739567
0.000       53.281411     0.011639089       89.190053
0.000       54.286721     0.011526871       93.424876
0.000       55.292031     0.011112897       95.166738
0.000       56.297340     0.011257240       101.75735
0.000       57.302650     0.010895939       103.86257
0.000       58.307960     0.010873961       109.20476
