# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.125       474.50615    0.0094908475       51368.964
0.125       482.54863    0.0091020501       51812.285
0.125       490.59111    0.0085936553       51405.218
0.125       498.63359    0.0084983765       53376.588
0.125       506.67606    0.0087275319       57511.258
0.125       514.71854    0.0076521806       52864.595
0.000     0.015707963       9221.4213    0.0018106218
0.000     0.031415927       22989.777     0.036112257
0.000     0.047123890       11476.023     0.060839420
0.000     0.062831853       10093.850      0.12684306
0.000     0.078539816       7804.5917      0.19155350
0.000     0.094247780       5954.1856      0.25252595
0.000      0.10995574       4828.7559      0.32520653
0.000      0.12566371       4134.6266      0.41565800
0.000      0.14137167       3366.3613      0.48185697
0.000      0.15707963       3057.2127      0.60028231
0.000      0.17278760       2730.7424      0.71365561
0.000      0.18849556       2335.7970      0.79251726
0.000      0.20420352       2215.5584      0.95574745
0.000      0.21991149       1992.4726       1.0735106
0.000      0.23561945       1803.4120       1.1950845
0.000      0.25132741       1701.9501       1.3687894
0.000      0.26703538       1533.8327       1.4796352
0.000      0.28274334       1455.6922       1.6669284
0.000      0.29845130       1363.1602       1.8358517
0.000      0.31415927       1276.6166       2.0053046
0.000      0.32986723       1205.2723       2.1916589
0.000      0.34557519       1134.9871       2.3729515
0.000      0.36128316       1084.4478       2.5907294
0.000      0.37699112       1042.5217       2.8297542
0.000      0.39269908       986.83031       3.0275575
0.000      0.40840704       942.23194       3.2516797
0.000      0.42411501       915.04358       3.5364129
0.000      0.43982297       884.23924       3.8113055
0.000      0.45553093       821.32498       3.9331356
0.000      0.47123890       817.62469       4.3345863
0.000      0.48694686       764.93344       4.4744392
0.000      0.50265482       757.39091       4.8730393
0.000      0.51836279       732.29667       5.1672416
0.000      0.53407075       706.33046       5.4509799
0.000      0.54977871       669.16155       5.6333275
0.000      0.56548668       652.14942       5.9742653
0.000      0.58119464       656.61601       6.5305015
0.000      0.59690260       625.31239       6.7371732
0.000      0.61261057       623.33345       7.2601257
0.000      0.62831853       607.12793       7.6293946
0.000      0.64402649       587.27357       7.9473422
0.000      0.65973446       583.81996       8.4929135
0.000      0.67544242       568.22682       8.8706814
0.000      0.69115038       554.23505       9.2700464
0.000      0.70685835       538.19198       9.6295202
0.000      0.72256631       521.15842       9.9603166
0.000      0.73827427       507.84720       10.352769
0.000      0.75398224       504.17938       10.948098
0.000      0.76969020       487.09408       11.252033
0.000      0.78539816       478.74505       11.750171
0.000      0.80110613       470.75699       12.261319
0.000      0.81681409       465.68055       12.856656
0.000      0.83252205       458.55616       13.404482
0.000      0.84823002       448.44885       13.865135
0.000      0.86393798       436.89322       14.272277
0.000      0.87964594       426.06678       14.691686
0.000      0.89535391       422.88162       15.377058
0.000      0.91106187       416.33331       15.949792
0.000      0.92676983       408.85652       16.487578
0.000      0.94247780       397.71708       16.867778
0.000      0.95818576       391.60721       17.453000
0.000      0.97389372       389.33694       18.219253
0.000      0.98960169       382.12933       18.761256
0.000       1.0053096       371.32718       19.112898
0.000       1.0367256       363.09859       20.496809
0.000       1.0681415       350.51720       21.640434
0.000       1.0995574       344.84346       23.224480
0.000       1.1309734       325.52060       23.856452
0.000       1.1623893       318.46180       25.338587
0.000       1.1938052       310.18945       26.736078
0.000       1.2252211       303.49996       28.279540
0.000       1.2566371       291.56436       29.311247
0.000       1.2880530       279.96002       30.308710
0.000       1.3194689       274.17622       31.907849
0.000       1.3508848       267.26139       33.378088
0.000       1.3823008       260.54894       34.863197
0.000       1.4137167       257.28966       36.828137
0.000       1.4451326       247.31406       37.813092
0.000       1.4765485       241.21859       39.339083
0.000       1.5079645       234.57644       40.750034
0.000       1.5393804       226.32509       41.825468
0.000       1.5707963       223.66608       43.916732
0.000       1.6022123       215.28053       44.857510
0.000       1.6336282       209.45680       46.261996
0.000       1.6650441       207.72385       48.577354
0.000       1.6964600       203.44397       50.320619
0.000       1.7278760       196.17144       51.267686
0.000       1.7592919       191.89316       52.935065
0.000       1.7907078       188.36716       54.796097
0.000       1.8221237       185.47281       56.843931
0.000       1.8535397       179.34653       57.858728
0.000       1.8849556       175.38952       59.508264
0.000       1.9163715       171.96026       61.310870
0.000       1.9477874       165.34232       61.898335
0.000       1.9792034       162.97725       64.013050
0.000       2.0106193       160.21393       65.972065
0.000       2.0734512       154.34142       69.700226
0.000       2.1362830       145.14625       71.688984
0.000       2.1991149       138.54400       74.645172
0.000       2.2619467       132.68936       77.795317
0.000       2.3247786       127.24791       80.996397
0.000       2.3876104       121.42672       83.728809
0.000       2.4504423       117.92867       87.906924
0.000       2.5132741       112.92629       90.820710
0.000       2.5761060       109.15932       94.541445
0.000       2.6389378       104.91419       97.676926
0.000       2.7017697       99.792693       99.704319
0.000       2.7646015       97.763236       104.65102
0.000       2.8274334       93.209459       106.73513
0.000       2.8902652       89.621962       109.62202
0.000       2.9530971       85.831727       111.98279
0.000       3.0159289       83.659448       116.26489
0.000       3.0787608       80.918640       119.63181
0.000       3.1415927       77.529241       121.78265
0.000       3.2044245       75.354645       125.61180
0.000       3.2672564       73.020289       129.02190
0.000       3.3300882       70.297677       131.51596
0.000       3.3929201       68.446168       135.43792
0.000       3.4557519       65.227708       136.37352
0.000       3.5185838       64.640183       142.65156
0.000       3.5814156       61.744343       143.69167
0.000       3.6442475       60.329300       147.91838
0.000       3.7070793       58.648471       151.36400
0.000       3.7699112       56.577019       153.56904
0.000       3.8327430       54.359208       155.05026
0.000       3.8955749       53.407590       159.95135
0.000       3.9584067       51.830727       162.86164
0.000       4.0212386       50.716737       167.07101
0.000       4.1469023       47.470419       171.50024
0.000       4.2725660       45.965565       181.62231
0.000       4.3982297       42.915181       184.97581
0.000       4.5238934       40.212005       188.60929
0.000       4.6495571       38.364881       195.36145
0.000       4.7752208       36.485528       201.26640
0.000       4.9008845       35.152454       209.62801
0.000       5.0265482       33.637124       216.42064
0.000       5.1522120       31.849509       220.67553
0.000       5.2778757       30.396021       226.39376
0.000       5.4035394       29.312798       234.29471
0.000       5.5292031       27.616696       236.49916
0.000       5.6548668       26.567464       243.38146
0.000       5.7805305       25.302410       247.59122
0.000       5.9061942       24.423348       254.91689
0.000       6.0318579       23.483645       261.08929
0.000       6.1575216       22.481995       265.90281
